champion_name,role,matchup_type,counter_champion,matchup_winrate,rank
Talon,JUNGLE,strong_against,Jayce,54.49%,6
Talon,JUNGLE,strong_against,Karthus,54.05%,7
Talon,JUNGLE,strong_against,Naafiri,53.81%,8
Talon,JUNGLE,strong_against,Vi,53.42%,9
Talon,JUNGLE,strong_against,Amumu,53.29%,10
Talon,JUNGLE,weak_against,Aatrox,45.00%,1
Talon,JUNGLE,weak_against,Briar,45.84%,2
Talon,JUNGLE,weak_against,Zac,46.15%,3
Talon,JUNGLE,weak_against,Udyr,46.32%,4
Talon,JUNGLE,weak_against,Nidalee,46.60%,5
Talon,JUNGLE,weak_against,Zyra,46.77%,6
Talon,JUNGLE,weak_against,Cho'Gath,47.62%,7
Talon,JUNGLE,weak_against,Sejuani,47.83%,8
Talon,JUNGLE,weak_against,Rek'Sai,47.86%,9
Talon,JUNGLE,weak_against,Rengar,48.16%,10
Talon,MID,strong_against,Diana,64.77%,1
Talon,MID,strong_against,Malzahar,62.81%,2
Talon,MID,strong_against,Xerath,61.26%,3
Talon,MID,strong_against,Cassiopeia,60.38%,4
Talon,MID,strong_against,Nasus,59.52%,5
Talon,MID,strong_against,Orianna,55.56%,6
Talon,MID,strong_against,Locke,55.36%,7
Talon,MID,strong_against,Azir,55.10%,8
Talon,MID,strong_against,Zoe,54.95%,9
Talon,MID,strong_against,Veigar,54.69%,10
Talon,MID,weak_against,Anivia,37.25%,1
Talon,MID,weak_against,Ekko,41.03%,2
Talon,MID,weak_against,Hwei,41.11%,3
Talon,MID,weak_against,Akshan,43.10%,4
Talon,MID,weak_against,Aurelion Sol,43.24%,5
Talon,MID,weak_against,Lux,43.33%,6
Talon,MID,weak_against,Viktor,43.89%,7
Talon,MID,weak_against,Irelia,44.09%,8
Talon,MID,weak_against,Mel,44.44%,9
Talon,MID,weak_against,Kassadin,44.93%,10
Taric,SUPPORT,strong_against,Vel'Koz,73.81%,1
Taric,SUPPORT,strong_against,Rakan,60.64%,2
Taric,SUPPORT,strong_against,Maokai,60.61%,3
Taric,SUPPORT,strong_against,Shen,60.00%,4
Taric,SUPPORT,strong_against,Pyke,59.50%,5
Taric,SUPPORT,strong_against,Pantheon,57.53%,6
Taric,SUPPORT,strong_against,Rell,57.52%,7
Taric,SUPPORT,strong_against,Sona,57.33%,8
Taric,SUPPORT,strong_against,Tahm Kench,56.76%,9
Taric,SUPPORT,strong_against,Yuumi,56.73%,10
Taric,SUPPORT,weak_against,Alistar,43.09%,1
Taric,SUPPORT,weak_against,Senna,45.69%,2
Taric,SUPPORT,weak_against,Soraka,45.90%,3
Taric,SUPPORT,weak_against,Lulu,46.54%,4
Taric,SUPPORT,weak_against,Lux,47.30%,5
Taric,SUPPORT,weak_against,Braum,48.18%,6
Taric,SUPPORT,weak_against,Zilean,48.44%,7
Taric,SUPPORT,weak_against,Nami,48.62%,8
Taric,SUPPORT,weak_against,Milio,48.80%,9
Taric,SUPPORT,weak_against,Xerath,48.94%,10
Teemo,JUNGLE,strong_against,Shyvana,58.49%,1
Teemo,JUNGLE,strong_against,Ekko,57.58%,2
Teemo,JUNGLE,strong_against,Master Yi,55.81%,3
Teemo,JUNGLE,strong_against,Viego,55.17%,4
Teemo,JUNGLE,strong_against,Jarvan IV,51.16%,5
Teemo,JUNGLE,strong_against,Lee Sin,50.00%,6
Teemo,JUNGLE,strong_against,Lillia,47.06%,7
Teemo,JUNGLE,strong_against,Graves,46.58%,8
Teemo,JUNGLE,strong_against,Kha'Zix,44.12%,9
Teemo,JUNGLE,strong_against,Kayn,43.10%,10
Teemo,JUNGLE,weak_against,Shaco,35.00%,1
Teemo,JUNGLE,weak_against,Diana,38.71%,2
Teemo,JUNGLE,weak_against,Briar,38.89%,3
Teemo,JUNGLE,weak_against,Talon,39.58%,4
Teemo,JUNGLE,weak_against,Qiyana,40.43%,5
Teemo,JUNGLE,weak_against,Nocturne,40.48%,6
Teemo,JUNGLE,weak_against,Vi,40.63%,7
Teemo,JUNGLE,weak_against,Hecarim,42.50%,8
Teemo,JUNGLE,weak_against,Sylas,42.50%,9
Teemo,JUNGLE,weak_against,Kayn,43.10%,10
Teemo,SUPPORT,strong_against,Leona,63.83%,1
Teemo,SUPPORT,strong_against,Yuumi,62.86%,2
Teemo,SUPPORT,strong_against,Lulu,60.00%,3
Teemo,SUPPORT,strong_against,Bard,52.50%,4
Teemo,SUPPORT,strong_against,Rakan,51.61%,5
Teemo,SUPPORT,strong_against,Pyke,51.06%,6
Teemo,SUPPORT,strong_against,Nautilus,49.23%,7
Teemo,SUPPORT,strong_against,Lux,48.89%,8
Teemo,SUPPORT,strong_against,Seraphine,46.48%,9
Teemo,SUPPORT,strong_against,Senna,46.15%,10
Teemo,SUPPORT,weak_against,Karma,40.91%,1
Teemo,SUPPORT,weak_against,Thresh,41.67%,2
Teemo,SUPPORT,weak_against,Nami,41.94%,3
Teemo,SUPPORT,weak_against,Blitzcrank,42.55%,4
Teemo,SUPPORT,weak_against,Sona,43.33%,5
Teemo,SUPPORT,weak_against,Milio,44.19%,6
Teemo,SUPPORT,weak_against,Senna,46.15%,7
Teemo,SUPPORT,weak_against,Seraphine,46.48%,8
Teemo,SUPPORT,weak_against,Lux,48.89%,9
Teemo,SUPPORT,weak_against,Nautilus,49.23%,10
Teemo,TOP,strong_against,Vayne,62.69%,1
Teemo,TOP,strong_against,Illaoi,62.50%,2
Teemo,TOP,strong_against,Trundle,60.49%,3
Teemo,TOP,strong_against,Volibear,59.84%,4
Teemo,TOP,strong_against,Zaahen,59.21%,5
Teemo,TOP,strong_against,Swain,58.62%,6
Teemo,TOP,strong_against,Tryndamere,57.14%,7
Teemo,TOP,strong_against,Singed,56.95%,8
Teemo,TOP,strong_against,Jayce,56.76%,9
Teemo,TOP,strong_against,Camille,55.91%,10
Teemo,TOP,weak_against,Sion,38.33%,1
Teemo,TOP,weak_against,Irelia,42.24%,2
Teemo,TOP,weak_against,Ornn,43.55%,3
Teemo,TOP,weak_against,Rumble,45.35%,4
Teemo,TOP,weak_against,Cassiopeia,45.36%,5
Teemo,TOP,weak_against,Akali,45.73%,6
Teemo,TOP,weak_against,Urgot,46.28%,7
Teemo,TOP,weak_against,Olaf,47.08%,8
Teemo,TOP,weak_against,Dr. Mundo,47.37%,9
Teemo,TOP,weak_against,Vladimir,48.12%,10
Thresh,SUPPORT,strong_against,Sylas,60.00%,1
Thresh,SUPPORT,strong_against,Teemo,58.33%,2
Thresh,SUPPORT,strong_against,Ashe,57.43%,3
Thresh,SUPPORT,strong_against,Hwei,57.25%,4
Thresh,SUPPORT,strong_against,Elise,56.39%,5
Thresh,SUPPORT,strong_against,Camille,56.36%,6
Thresh,SUPPORT,strong_against,Shen,55.43%,7
Thresh,SUPPORT,strong_against,Yuumi,54.93%,8
Thresh,SUPPORT,strong_against,Lux,54.69%,9
Thresh,SUPPORT,strong_against,Neeko,54.65%,10
Thresh,SUPPORT,weak_against,Galio,46.10%,1
Thresh,SUPPORT,weak_against,Rell,46.67%,2
Thresh,SUPPORT,weak_against,Zoe,47.67%,3
Thresh,SUPPORT,weak_against,Brand,47.83%,4
Thresh,SUPPORT,weak_against,Fiddlesticks,47.86%,5
Thresh,SUPPORT,weak_against,Renata Glasc,48.05%,6
Thresh,SUPPORT,weak_against,Amumu,48.94%,7
Thresh,SUPPORT,weak_against,Taric,48.95%,8
Thresh,SUPPORT,weak_against,Leona,49.22%,9
Thresh,SUPPORT,weak_against,Seraphine,50.06%,10
Tristana,ADC,strong_against,Katarina,55.56%,1
Tristana,ADC,strong_against,Vayne,55.53%,2
Tristana,ADC,strong_against,Ezreal,55.24%,3
Tristana,ADC,strong_against,Aurelion Sol,55.24%,4
Tristana,ADC,strong_against,Ziggs,54.24%,5
Tristana,ADC,strong_against,Smolder,54.16%,6
Tristana,ADC,strong_against,Yunara,54.07%,7
Tristana,ADC,strong_against,Syndra,53.91%,8
Tristana,ADC,strong_against,Nilah,53.80%,9
Tristana,ADC,strong_against,Jhin,53.73%,10
Tristana,ADC,weak_against,Lux,40.77%,1
Tristana,ADC,weak_against,Vladimir,40.96%,2
Tristana,ADC,weak_against,Karthus,41.89%,3
Tristana,ADC,weak_against,Veigar,43.90%,4
Tristana,ADC,weak_against,Vel'Koz,44.74%,5
Tristana,ADC,weak_against,Brand,45.00%,6
Tristana,ADC,weak_against,Draven,46.34%,7
Tristana,ADC,weak_against,Kog'Maw,46.53%,8
Tristana,ADC,weak_against,Seraphine,48.34%,9
Tristana,ADC,weak_against,Lucian,49.23%,10
Trundle,TOP,strong_against,Tryndamere,64.29%,1
Trundle,TOP,strong_against,Zaahen,63.08%,2
Trundle,TOP,strong_against,Irelia,59.09%,3
Trundle,TOP,strong_against,Olaf,58.45%,4
Trundle,TOP,strong_against,Tahm Kench,57.89%,5
Trundle,TOP,strong_against,Kennen,57.14%,6
Trundle,TOP,strong_against,Illaoi,56.86%,7
Trundle,TOP,strong_against,Cho'Gath,55.71%,8
Trundle,TOP,strong_against,Gangplank,55.14%,9
Trundle,TOP,strong_against,Gwen,54.93%,10
Trundle,TOP,weak_against,Kayle,29.03%,1
Trundle,TOP,weak_against,Teemo,37.66%,2
Trundle,TOP,weak_against,Urgot,37.74%,3
Trundle,TOP,weak_against,Aatrox,39.01%,4
Trundle,TOP,weak_against,Singed,41.07%,5
Trundle,TOP,weak_against,Malphite,42.07%,6
Trundle,TOP,weak_against,Jax,43.02%,7
Trundle,TOP,weak_against,Gragas,43.14%,8
Trundle,TOP,weak_against,Sett,43.24%,9
Trundle,TOP,weak_against,Vayne,43.59%,10
Tryndamere,TOP,strong_against,K'Sante,62.29%,1
Tryndamere,TOP,strong_against,Gwen,60.00%,2
Tryndamere,TOP,strong_against,Tahm Kench,59.02%,3
Tryndamere,TOP,strong_against,Warwick,57.81%,4
Tryndamere,TOP,strong_against,Illaoi,57.80%,5
Tryndamere,TOP,strong_against,Vladimir,56.76%,6
Tryndamere,TOP,strong_against,Fiora,56.22%,7
Tryndamere,TOP,strong_against,Zaahen,55.81%,8
Tryndamere,TOP,strong_against,Olaf,55.77%,9
Tryndamere,TOP,strong_against,Renekton,55.26%,10
Tryndamere,TOP,weak_against,Trundle,37.21%,1
Tryndamere,TOP,weak_against,Kayle,38.46%,2
Tryndamere,TOP,weak_against,Kennen,41.07%,3
Tryndamere,TOP,weak_against,Wukong,42.11%,4
Tryndamere,TOP,weak_against,Pantheon,42.45%,5
Tryndamere,TOP,weak_against,Cho'Gath,43.38%,6
Tryndamere,TOP,weak_against,Volibear,43.80%,7
Tryndamere,TOP,weak_against,Riven,43.90%,8
Tryndamere,TOP,weak_against,Malphite,44.42%,9
Tryndamere,TOP,weak_against,Teemo,44.68%,10
Twisted Fate,MID,strong_against,Malphite,62.16%,1
Twisted Fate,MID,strong_against,Mel,59.47%,2
Twisted Fate,MID,strong_against,Qiyana,57.71%,3
Twisted Fate,MID,strong_against,Aurora,57.53%,4
Twisted Fate,MID,strong_against,Pantheon,56.25%,5
Twisted Fate,MID,strong_against,Ryze,55.37%,6
Twisted Fate,MID,strong_against,Orianna,54.72%,7
Twisted Fate,MID,strong_against,Jayce,54.69%,8
Twisted Fate,MID,strong_against,Galio,54.50%,9
Twisted Fate,MID,strong_against,Akali,54.44%,10
Twisted Fate,MID,weak_against,Naafiri,45.76%,1
Twisted Fate,MID,weak_against,Vel'Koz,46.00%,2
Twisted Fate,MID,weak_against,Swain,46.51%,3
Twisted Fate,MID,weak_against,Fizz,46.81%,4
Twisted Fate,MID,weak_against,Lissandra,46.84%,5
Twisted Fate,MID,weak_against,Ekko,46.88%,6
Twisted Fate,MID,weak_against,Brand,47.50%,7
Twisted Fate,MID,weak_against,Aurelion Sol,47.73%,8
Twisted Fate,MID,weak_against,Zed,47.97%,9
Twisted Fate,MID,weak_against,Diana,48.08%,10
Twitch,ADC,strong_against,Lucian,55.23%,1
Twitch,ADC,strong_against,Lux,54.84%,2
Twitch,ADC,strong_against,Katarina,54.05%,3
Twitch,ADC,strong_against,Viktor,53.76%,4
Twitch,ADC,strong_against,Ashe,53.41%,5
Twitch,ADC,strong_against,Sivir,53.24%,6
Twitch,ADC,strong_against,Yunara,52.74%,7
Twitch,ADC,strong_against,Kalista,52.60%,8
Twitch,ADC,strong_against,Smolder,52.53%,9
Twitch,ADC,strong_against,Ezreal,52.39%,10
Twitch,ADC,weak_against,Vel'Koz,31.67%,1
Twitch,ADC,weak_against,Vladimir,36.11%,2
Twitch,ADC,weak_against,Swain,43.10%,3
Twitch,ADC,weak_against,Nilah,44.36%,4
Twitch,ADC,weak_against,Corki,44.93%,5
Twitch,ADC,weak_against,Aurelion Sol,45.10%,6
Twitch,ADC,weak_against,Seraphine,45.18%,7
Twitch,ADC,weak_against,Zeri,45.77%,8
Twitch,ADC,weak_against,Xayah,46.89%,9
Twitch,ADC,weak_against,Kog'Maw,47.12%,10
Udyr,JUNGLE,strong_against,Diana,64.56%,1
Udyr,JUNGLE,strong_against,Hecarim,60.98%,2
Udyr,JUNGLE,strong_against,Rek'Sai,60.00%,3
Udyr,JUNGLE,strong_against,Cho'Gath,59.52%,4
Udyr,JUNGLE,strong_against,Karthus,58.82%,5
Udyr,JUNGLE,strong_against,Nunu & Willump,58.18%,6
Udyr,JUNGLE,strong_against,Quinn,57.14%,7
Udyr,JUNGLE,strong_against,Darius,56.67%,8
Udyr,JUNGLE,strong_against,Shaco,56.29%,9
Udyr,JUNGLE,strong_against,Vi,56.25%,10
Udyr,JUNGLE,weak_against,Aatrox,34.00%,1
Udyr,JUNGLE,weak_against,Ekko,35.11%,2
Udyr,JUNGLE,weak_against,Sejuani,41.67%,3
Udyr,JUNGLE,weak_against,Elise,41.82%,4
Udyr,JUNGLE,weak_against,Rammus,42.62%,5
Udyr,JUNGLE,weak_against,Xin Zhao,42.86%,6
Udyr,JUNGLE,weak_against,Rengar,43.44%,7
Udyr,JUNGLE,weak_against,Gwen,43.90%,8
Udyr,JUNGLE,weak_against,Fiddlesticks,44.32%,9
Udyr,JUNGLE,weak_against,Qiyana,46.30%,10
Udyr,TOP,strong_against,Dr. Mundo,63.04%,1
Udyr,TOP,strong_against,Yone,55.32%,2
Udyr,TOP,strong_against,Sett,54.29%,3
Udyr,TOP,strong_against,Gangplank,54.00%,4
Udyr,TOP,strong_against,Malphite,53.49%,5
Udyr,TOP,strong_against,Jax,53.19%,6
Udyr,TOP,strong_against,Volibear,52.94%,7
Udyr,TOP,strong_against,Ambessa,52.63%,8
Udyr,TOP,strong_against,Nasus,51.32%,9
Udyr,TOP,strong_against,Aatrox,50.94%,10
Udyr,TOP,weak_against,Olaf,33.33%,1
Udyr,TOP,weak_against,Fiora,36.67%,2
Udyr,TOP,weak_against,Yasuo,38.24%,3
Udyr,TOP,weak_against,Singed,38.46%,4
Udyr,TOP,weak_against,Shen,40.63%,5
Udyr,TOP,weak_against,Renekton,43.18%,6
Udyr,TOP,weak_against,K'Sante,43.90%,7
Udyr,TOP,weak_against,Garen,45.24%,8
Udyr,TOP,weak_against,Irelia,46.88%,9
Udyr,TOP,weak_against,Mordekaiser,47.22%,10
Urgot,TOP,strong_against,Pantheon,65.38%,1
Urgot,TOP,strong_against,Trundle,61.82%,2
Urgot,TOP,strong_against,Riven,61.39%,3
Urgot,TOP,strong_against,Zaahen,59.46%,4
Urgot,TOP,strong_against,K'Sante,58.52%,5
Urgot,TOP,strong_against,Gnar,57.89%,6
Urgot,TOP,strong_against,Akali,57.35%,7
Urgot,TOP,strong_against,Gragas,56.06%,8
Urgot,TOP,strong_against,Mordekaiser,55.31%,9
Urgot,TOP,strong_against,Sett,55.21%,10
Urgot,TOP,weak_against,Vladimir,39.53%,1
Urgot,TOP,weak_against,Tahm Kench,40.38%,2
Urgot,TOP,weak_against,Kennen,42.00%,3
Urgot,TOP,weak_against,Gangplank,44.21%,4
Urgot,TOP,weak_against,Rumble,44.26%,5
Urgot,TOP,weak_against,Malphite,45.03%,6
Urgot,TOP,weak_against,Cho'Gath,45.16%,7
Urgot,TOP,weak_against,Shen,45.53%,8
Urgot,TOP,weak_against,Heimerdinger,47.62%,9
Urgot,TOP,weak_against,Renekton,49.18%,10
Varus,ADC,strong_against,Aphelios,57.07%,1
Varus,ADC,strong_against,Ezreal,55.81%,2
Varus,ADC,strong_against,Vayne,54.90%,3
Varus,ADC,strong_against,Seraphine,54.29%,4
Varus,ADC,strong_against,Smolder,54.26%,5
Varus,ADC,strong_against,Veigar,54.00%,6
Varus,ADC,strong_against,Mel,53.06%,7
Varus,ADC,strong_against,Kalista,52.70%,8
Varus,ADC,strong_against,Samira,51.89%,9
Varus,ADC,strong_against,Yasuo,50.75%,10
Varus,ADC,weak_against,Hwei,29.41%,1
Varus,ADC,weak_against,Kog'Maw,36.62%,2
Varus,ADC,weak_against,Xerath,40.98%,3
Varus,ADC,weak_against,Jinx,41.85%,4
Varus,ADC,weak_against,Ashe,42.06%,5
Varus,ADC,weak_against,Corki,42.59%,6
Varus,ADC,weak_against,Viktor,43.00%,7
Varus,ADC,weak_against,Sivir,43.33%,8
Varus,ADC,weak_against,Miss Fortune,43.55%,9
Varus,ADC,weak_against,Swain,43.75%,10
Varus,TOP,strong_against,Mordekaiser,67.74%,1
Varus,TOP,strong_against,K'Sante,59.38%,2
Varus,TOP,strong_against,Illaoi,56.25%,3
Varus,TOP,strong_against,Gangplank,55.77%,4
Varus,TOP,strong_against,Yorick,55.00%,5
Varus,TOP,strong_against,Yone,50.67%,6
Varus,TOP,strong_against,Garen,50.00%,7
Varus,TOP,strong_against,Nasus,49.49%,8
Varus,TOP,strong_against,Jayce,48.57%,9
Varus,TOP,strong_against,Dr. Mundo,45.45%,10
Varus,TOP,weak_against,Irelia,29.51%,1
Varus,TOP,weak_against,Olaf,36.07%,2
Varus,TOP,weak_against,Aatrox,36.36%,3
Varus,TOP,weak_against,Jax,38.46%,4
Varus,TOP,weak_against,Malphite,39.33%,5
Varus,TOP,weak_against,Ambessa,39.53%,6
Varus,TOP,weak_against,Vayne,41.30%,7
Varus,TOP,weak_against,Renekton,42.11%,8
Varus,TOP,weak_against,Sett,42.11%,9
Varus,TOP,weak_against,Gnar,42.50%,10
Vayne,ADC,strong_against,Mel,58.97%,1
Vayne,ADC,strong_against,Swain,58.33%,2
Vayne,ADC,strong_against,Seraphine,53.13%,3
Vayne,ADC,strong_against,Hwei,52.94%,4
Vayne,ADC,strong_against,Syndra,51.38%,5
Vayne,ADC,strong_against,Lucian,51.20%,6
Vayne,ADC,strong_against,Xerath,50.88%,7
Vayne,ADC,strong_against,Ezreal,49.75%,8
Vayne,ADC,strong_against,Miss Fortune,49.66%,9
Vayne,ADC,strong_against,Yasuo,49.19%,10
Vayne,ADC,weak_against,Aurelion Sol,37.14%,1
Vayne,ADC,weak_against,Yunara,40.54%,2
Vayne,ADC,weak_against,Aphelios,41.47%,3
Vayne,ADC,weak_against,Ziggs,41.49%,4
Vayne,ADC,weak_against,Kog'Maw,41.94%,5
Vayne,ADC,weak_against,Vladimir,42.50%,6
Vayne,ADC,weak_against,Sivir,43.00%,7
Vayne,ADC,weak_against,Jinx,43.97%,8
Vayne,ADC,weak_against,Xayah,44.21%,9
Vayne,ADC,weak_against,Tristana,44.47%,10
Vayne,TOP,strong_against,Varus,57.45%,1
Vayne,TOP,strong_against,Trundle,56.41%,2
Vayne,TOP,strong_against,Vladimir,55.56%,3
Vayne,TOP,strong_against,Riven,55.26%,4
Vayne,TOP,strong_against,Dr. Mundo,54.74%,5
Vayne,TOP,strong_against,Zaahen,53.42%,6
Vayne,TOP,strong_against,Rumble,53.33%,7
Vayne,TOP,strong_against,Tahm Kench,52.94%,8
Vayne,TOP,strong_against,Volibear,52.70%,9
Vayne,TOP,strong_against,Sett,52.50%,10
Vayne,TOP,weak_against,Yasuo,34.09%,1
Vayne,TOP,weak_against,Teemo,36.89%,2
Vayne,TOP,weak_against,Gangplank,36.89%,3
Vayne,TOP,weak_against,Malphite,36.90%,4
Vayne,TOP,weak_against,Kennen,40.00%,5
Vayne,TOP,weak_against,Kayle,40.00%,6
Vayne,TOP,weak_against,Yorick,40.63%,7
Vayne,TOP,weak_against,Akali,40.71%,8
Vayne,TOP,weak_against,Gwen,40.91%,9
Vayne,TOP,weak_against,Nasus,42.14%,10
Veigar,ADC,strong_against,Corki,70.83%,1
Veigar,ADC,strong_against,Vladimir,62.50%,2
Veigar,ADC,strong_against,Ziggs,58.24%,3
Veigar,ADC,strong_against,Yasuo,57.95%,4
Veigar,ADC,strong_against,Lucian,56.76%,5
Veigar,ADC,strong_against,Aphelios,56.45%,6
Veigar,ADC,strong_against,Tristana,56.10%,7
Veigar,ADC,strong_against,Caitlyn,55.80%,8
Veigar,ADC,strong_against,Jhin,55.33%,9
Veigar,ADC,strong_against,Samira,54.95%,10
Veigar,ADC,weak_against,Katarina,41.46%,1
Veigar,ADC,weak_against,Ashe,42.11%,2
Veigar,ADC,weak_against,Kalista,44.90%,3
Veigar,ADC,weak_against,Nilah,45.45%,4
Veigar,ADC,weak_against,Aurelion Sol,45.71%,5
Veigar,ADC,weak_against,Varus,46.00%,6
Veigar,ADC,weak_against,Xerath,47.37%,7
Veigar,ADC,weak_against,Syndra,47.87%,8
Veigar,ADC,weak_against,Zeri,48.41%,9
Veigar,ADC,weak_against,Smolder,49.21%,10
Veigar,MID,strong_against,Vex,58.82%,1
Veigar,MID,strong_against,Galio,58.22%,2
Veigar,MID,strong_against,Diana,58.20%,3
Veigar,MID,strong_against,Zoe,57.89%,4
Veigar,MID,strong_against,Annie,57.14%,5
Veigar,MID,strong_against,Mel,56.96%,6
Veigar,MID,strong_against,Cassiopeia,55.88%,7
Veigar,MID,strong_against,Sylas,54.46%,8
Veigar,MID,strong_against,Aurora,53.85%,9
Veigar,MID,strong_against,Orianna,52.90%,10
Veigar,MID,weak_against,Gwen,37.93%,1
Veigar,MID,weak_against,Vel'Koz,40.54%,2
Veigar,MID,weak_against,Fizz,41.18%,3
Veigar,MID,weak_against,Xerath,41.27%,4
Veigar,MID,weak_against,Ekko,44.58%,5
Veigar,MID,weak_against,Talon,45.31%,6
Veigar,MID,weak_against,Lux,45.60%,7
Veigar,MID,weak_against,Katarina,45.93%,8
Veigar,MID,weak_against,Irelia,46.32%,9
Veigar,MID,weak_against,Aurelion Sol,46.94%,10
Vel'Koz,ADC,strong_against,Twitch,68.33%,1
Vel'Koz,ADC,strong_against,Aphelios,61.29%,2
Vel'Koz,ADC,strong_against,Ashe,61.22%,3
Vel'Koz,ADC,strong_against,Caitlyn,61.03%,4
Vel'Koz,ADC,strong_against,Draven,57.14%,5
Vel'Koz,ADC,strong_against,Viktor,55.56%,6
Vel'Koz,ADC,strong_against,Tristana,55.26%,7
Vel'Koz,ADC,strong_against,Jhin,54.42%,8
Vel'Koz,ADC,strong_against,Lucian,53.75%,9
Vel'Koz,ADC,strong_against,Ezreal,52.68%,10
Vel'Koz,ADC,weak_against,Syndra,45.24%,1
Vel'Koz,ADC,weak_against,Jinx,47.50%,2
Vel'Koz,ADC,weak_against,Yunara,47.69%,3
Vel'Koz,ADC,weak_against,Kai'Sa,49.72%,4
Vel'Koz,ADC,weak_against,Sivir,50.00%,5
Vel'Koz,ADC,weak_against,Zeri,50.85%,6
Vel'Koz,ADC,weak_against,Ezreal,52.68%,7
Vel'Koz,ADC,weak_against,Lucian,53.75%,8
Vel'Koz,ADC,weak_against,Jhin,54.42%,9
Vel'Koz,ADC,weak_against,Tristana,55.26%,10
Vel'Koz,MID,strong_against,Nasus,73.33%,1
Vel'Koz,MID,strong_against,Ryze,70.27%,2
Vel'Koz,MID,strong_against,Lux,66.67%,3
Vel'Koz,MID,strong_against,Veigar,59.46%,4
Vel'Koz,MID,strong_against,Yasuo,58.23%,5
Vel'Koz,MID,strong_against,Hwei,56.90%,6
Vel'Koz,MID,strong_against,Yone,54.76%,7
Vel'Koz,MID,strong_against,Anivia,54.05%,8
Vel'Koz,MID,strong_against,Twisted Fate,54.00%,9
Vel'Koz,MID,strong_against,Akali,52.27%,10
Vel'Koz,MID,weak_against,Vex,25.81%,1
Vel'Koz,MID,weak_against,Kassadin,34.09%,2
Vel'Koz,MID,weak_against,Sylas,42.31%,3
Vel'Koz,MID,weak_against,Fizz,43.08%,4
Vel'Koz,MID,weak_against,LeBlanc,43.28%,5
Vel'Koz,MID,weak_against,Xerath,43.28%,6
Vel'Koz,MID,weak_against,Syndra,44.70%,7
Vel'Koz,MID,weak_against,Lissandra,45.00%,8
Vel'Koz,MID,weak_against,Ekko,45.45%,9
Vel'Koz,MID,weak_against,Ahri,46.67%,10
Vel'Koz,SUPPORT,strong_against,Shen,68.75%,1
Vel'Koz,SUPPORT,strong_against,Swain,58.97%,2
Vel'Koz,SUPPORT,strong_against,Rakan,58.54%,3
Vel'Koz,SUPPORT,strong_against,Alistar,57.50%,4
Vel'Koz,SUPPORT,strong_against,Pantheon,57.45%,5
Vel'Koz,SUPPORT,strong_against,Lux,56.93%,6
Vel'Koz,SUPPORT,strong_against,Galio,56.41%,7
Vel'Koz,SUPPORT,strong_against,Camille,54.63%,8
Vel'Koz,SUPPORT,strong_against,Senna,53.57%,9
Vel'Koz,SUPPORT,strong_against,Morgana,53.25%,10
Vel'Koz,SUPPORT,weak_against,Taric,26.19%,1
Vel'Koz,SUPPORT,weak_against,Renata Glasc,32.35%,2
Vel'Koz,SUPPORT,weak_against,Sylas,35.90%,3
Vel'Koz,SUPPORT,weak_against,Blitzcrank,40.93%,4
Vel'Koz,SUPPORT,weak_against,Zoe,41.94%,5
Vel'Koz,SUPPORT,weak_against,Tahm Kench,42.19%,6
Vel'Koz,SUPPORT,weak_against,Poppy,42.59%,7
Vel'Koz,SUPPORT,weak_against,Xerath,46.15%,8
Vel'Koz,SUPPORT,weak_against,Yuumi,46.20%,9
Vel'Koz,SUPPORT,weak_against,Maokai,46.67%,10
Vex,MID,strong_against,Vel'Koz,74.19%,1
Vex,MID,strong_against,Akali,58.15%,2
Vex,MID,strong_against,Yasuo,58.06%,3
Vex,MID,strong_against,Akshan,58.04%,4
Vex,MID,strong_against,Hwei,57.46%,5
Vex,MID,strong_against,Sylas,57.23%,6
Vex,MID,strong_against,Aurelion Sol,57.14%,7
Vex,MID,strong_against,Naafiri,56.41%,8
Vex,MID,strong_against,Ryze,56.12%,9
Vex,MID,strong_against,LeBlanc,54.96%,10
Vex,MID,weak_against,Nasus,40.00%,1
Vex,MID,weak_against,Swain,40.63%,2
Vex,MID,weak_against,Veigar,41.18%,3
Vex,MID,weak_against,Vladimir,43.70%,4
Vex,MID,weak_against,Cassiopeia,44.00%,5
Vex,MID,weak_against,Diana,45.63%,6
Vex,MID,weak_against,Azir,46.67%,7
Vex,MID,weak_against,Zed,46.95%,8
Vex,MID,weak_against,Aurora,47.54%,9
Vex,MID,weak_against,Annie,48.21%,10
Vi,JUNGLE,strong_against,Pantheon,60.67%,1
Vi,JUNGLE,strong_against,Trundle,56.67%,2
Vi,JUNGLE,strong_against,Gwen,56.25%,3
Vi,JUNGLE,strong_against,Zed,55.49%,4
Vi,JUNGLE,strong_against,Ambessa,53.75%,5
Vi,JUNGLE,strong_against,Rengar,53.47%,6
Vi,JUNGLE,strong_against,Master Yi,53.19%,7
Vi,JUNGLE,strong_against,Qiyana,53.11%,8
Vi,JUNGLE,strong_against,Sejuani,52.80%,9
Vi,JUNGLE,strong_against,Xin Zhao,52.73%,10
Vi,JUNGLE,weak_against,Cho'Gath,36.00%,1
Vi,JUNGLE,weak_against,Rek'Sai,39.55%,2
Vi,JUNGLE,weak_against,Ivern,39.76%,3
Vi,JUNGLE,weak_against,Evelynn,41.56%,4
Vi,JUNGLE,weak_against,Bel'Veth,42.53%,5
